#separator:comma,,,,,,,,,,,,,,
#html:true,,,,,,,,,,,,,,
#deck column:1,,,,,,,,,,,,,,
#tags column:15,,,,,,,,,,,,,,
#columns:Deck,Word,EntryUUID,CardUUID,PartOfSpeech,Grammar,PronunciationIPA,WordAudioURL,DefinitionHTML,Example1HTML,Example2HTML,Example3HTML,Example4HTML,Example5HTML,Tags
COCA-English::04-03001-04000,dump,46ef9ef8-9500-4b09-9430-13f7e9abb01f,3809fafe-8395-50c7-af75-7846d13ff5aa,verb,#NAME?,ˈdʌmp,https://media.merriam-webster.com/audio/prons/en/us/mp3/d/dump0001.mp3,to leave or get rid of (something or someone) quickly or without concern,They <em>dumped</em> [=<em>left</em>] their friends at the party and went home.,The team's coach was <em>dumped</em> [=<em>fired</em>] after a season of losses.,They had to <em>dump</em> [=quickly sell] most of their stock to pay off their debts.,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,dump,46ef9ef8-9500-4b09-9430-13f7e9abb01f,d131be8c-17c0-58e9-ad79-23f4ad4c6484,verb,#NAME?,ˈdʌmp,https://media.merriam-webster.com/audio/prons/en/us/mp3/d/dump0001.mp3,to end a romantic relationship with (someone),My girlfriend <em>dumped</em> me.,I got <em>dumped</em> yesterday.,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,dump,46ef9ef8-9500-4b09-9430-13f7e9abb01f,071d1f46-1534-5587-9596-a434218bf2f9,verb,#NAME?,ˈdʌmp,https://media.merriam-webster.com/audio/prons/en/us/mp3/d/dump0001.mp3,to get rid of (waste or garbage) especially in a secret and illegal way,The factory has been <em>dumping</em> waste into the river.,,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,dump,46ef9ef8-9500-4b09-9430-13f7e9abb01f,665b9bb6-b8da-58db-8d71-9e24a4a38dde,verb,#NAME?,ˈdʌmp,https://media.merriam-webster.com/audio/prons/en/us/mp3/d/dump0001.mp3,to sell (goods) in foreign countries for less than what they would sell for in your own country,The company <em>dumped</em> its unsold parts on the U.S. market.,,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,dump,46ef9ef8-9500-4b09-9430-13f7e9abb01f,6950d60e-f087-578a-84c3-c31ffb4cf948,verb,#NAME?,ˈdʌmp,https://media.merriam-webster.com/audio/prons/en/us/mp3/d/dump0001.mp3,"to copy or move (data) from a computer's memory to a disk, another computer, etc.",<em>Dump</em> the file to a disk.,,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,dump,45d4f2a5-ba16-41dc-a483-f6a8badbd953,29b0b943-b189-533d-953e-35bd0dcd1961,noun,count,ˈdʌmp,https://media.merriam-webster.com/audio/prons/en/us/mp3/d/dump0001.mp3,a place where waste (such as trash) is taken and left,We bring our trash to the town <em>dump</em> on Saturdays.,(<em>US</em>) a <em>garbage dump</em>,The site has become a <em>toxic (waste) dump</em>. [=a place where dangerous waste is left usually illegally],,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,dump,45d4f2a5-ba16-41dc-a483-f6a8badbd953,8b32356f-7295-574d-8bd7-fd2173da2e9f,noun,count,ˈdʌmp,https://media.merriam-webster.com/audio/prons/en/us/mp3/d/dump0001.mp3,a place where military supplies are stored,an ammunition <em>dump</em>,,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,dump,45d4f2a5-ba16-41dc-a483-f6a8badbd953,4d6080ce-794a-533c-b36c-6b9001fe0c59,noun,count,ˈdʌmp,https://media.merriam-webster.com/audio/prons/en/us/mp3/d/dump0001.mp3,"a messy, dirty, and unpleasant place",I can't believe you live in this <em>dump</em>. [=<em>pigsty</em>],What a <em>dump</em>!,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,dump,45d4f2a5-ba16-41dc-a483-f6a8badbd953,7edbcdc4-d19f-5af9-8cd4-e58a60ae2c94,noun,count,ˈdʌmp,https://media.merriam-webster.com/audio/prons/en/us/mp3/d/dump0001.mp3,an act of sending data stored in a computer to another place,a screen <em>dump</em> to the printer,,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,wildlife,5e244227-e29c-4bc3-afe3-d20e8c09fb3b,f5b80068-9069-50f3-844f-21b8795f29ae,noun,noncount,ˈwajəldˌlaɪf,https://media.merriam-webster.com/audio/prons/en/us/mp3/w/wildli01.mp3,animals living in nature : wild animals often used before another noun,an area with abundant <em>wildlife</em>,<em>wildlife</em> management/protection,a <em>wildlife</em> preserve [=an area of land where wild animals are protected],,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,soccer,501875ea-249a-4fdd-b39e-9dd71c954112,5dce289a-de86-5edb-b7ad-823cbe636224,noun,noncount,ˈsɑːkɚ,https://media.merriam-webster.com/audio/prons/en/us/mp3/s/soccer01.mp3,a game played between two teams of 11 players in which a round ball is moved toward a goal usually by kicking often used before another noun,Both of their children play <em>soccer</em>.,a <em>soccer</em> ball/player/team/coach/field/game,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,mandate,c737eb71-b891-435a-8c7b-f05189b201a9,340a5103-8ecb-588f-afee-46e477fe58e5,noun,count,ˈmænˌdeɪt,https://media.merriam-webster.com/audio/prons/en/us/mp3/m/mandat02.mp3,an official order to do something,Royal <em>mandates</em> must be obeyed.,They carried out the governor's <em>mandate</em> to build more roads.,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,mandate,c737eb71-b891-435a-8c7b-f05189b201a9,1660d88c-1a07-50a9-9c6e-fa8b9b1cafac,noun,count,ˈmænˌdeɪt,https://media.merriam-webster.com/audio/prons/en/us/mp3/m/mandat02.mp3,the power to act that voters give to their elected leaders often followed by <em>to + verb</em>,He won the election so convincingly that he believed he had been given a <em>mandate</em> for change/reform.,He believed he had been given a <em>mandate</em> (from the people) <em>to implement</em> his policies.,There is no <em>mandate to raise</em> taxes.,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,mandate,8ff25ede-381d-4dfc-a169-676530e73a3b,28e4869e-8b28-5645-9557-9a77db05f545,verb,#NAME?,ˈmænˌdeɪt,https://media.merriam-webster.com/audio/prons/en/us/mp3/m/mandat02.mp3,to officially demand or require (something) often used as <em>(be) mandated</em>,Ours was the first state to <em>mandate</em> [=<em>order</em>] the change.,The law <em>mandates</em> that every car have seat belts.,Drug tests have <em>been mandated</em> by the government.,"a <em>mandated</em> [=<em>required, mandatory</em>] drug test",,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,mandate,8ff25ede-381d-4dfc-a169-676530e73a3b,4d134fde-7187-5471-8236-7d742ebe00fc,verb,#NAME?,ˈmænˌdeɪt,https://media.merriam-webster.com/audio/prons/en/us/mp3/m/mandat02.mp3,to officially give (someone) the power to do something,He won the election so convincingly that he believed the people had <em>mandated</em> him to carry out his policies.,,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,downtown,c12acbb5-373d-4039-8289-3f9db7b69a8e,eb348e7d-cb2b-556b-87d9-e67e0a4504ae,adverb,,ˌdaʊnˈtaʊn,https://media.merriam-webster.com/audio/prons/en/us/mp3/d/downto02.mp3,"to, toward, or in the main or central part of a city or town",Does this bus go <em>downtown</em>?,We went shopping <em>downtown</em>.,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,nightmare,ecf9f13d-01ce-425e-a300-1b9ec5a92533,e1fce03c-b2a4-5d05-81af-8abd53e96ebe,noun,count,ˈnaɪtˌmeɚ,https://media.merriam-webster.com/audio/prons/en/us/mp3/n/nightm01.mp3,a dream that frightens a sleeping person : a very bad dream,"Mommy, I had a really scary <em>nightmare</em>.",She had a recurring <em>nightmare</em> [=she had the same bad dream many times] about losing her job.,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,nightmare,ecf9f13d-01ce-425e-a300-1b9ec5a92533,ae63f028-7406-5331-95a7-0a879a37244f,noun,count,ˈnaɪtˌmeɚ,https://media.merriam-webster.com/audio/prons/en/us/mp3/n/nightm01.mp3,a very bad or frightening experience or situation,The party was a complete <em>nightmare</em>.,a <em>nightmare</em> situation/scenario,Losing a child is every parent's <em>worst nightmare</em>. [=the thing every parent fears most],,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,barrel,5f639c96-ce98-4fea-bb21-b99ff1d3bdc9,dea7ec07-599f-599f-bf80-70fd8c7c684d,noun,count,ˈberəl,https://media.merriam-webster.com/audio/prons/en/us/mp3/b/barrel01.mp3,a round usually wooden container with curved sides and flat ends,Oak <em>barrels</em> are used for aging the wine.,an empty <em>barrel</em>,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,barrel,5f639c96-ce98-4fea-bb21-b99ff1d3bdc9,4a69c9a3-59c0-58f8-ad2d-c92fcdf0a4ae,noun,count,ˈberəl,https://media.merriam-webster.com/audio/prons/en/us/mp3/b/barrel01.mp3,the amount of something in a barrel,The price of oil is over 30 dollars a <em>barrel</em>.,They drank a whole <em>barrel</em> of beer.,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,barrel,5f639c96-ce98-4fea-bb21-b99ff1d3bdc9,30320a7f-e817-589e-8d8f-66cd7e07d3ee,noun,count,ˈberəl,https://media.merriam-webster.com/audio/prons/en/us/mp3/b/barrel01.mp3,the part of a gun that the bullets go through when the gun is fired,the <em>barrel</em> of a gun,a rifle <em>barrel</em>,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,barrel,7944790b-485a-4a62-940f-ad81b84c7759,2f4f0052-d55e-50b6-937f-f05a21e76f14,verb,no obj,ˈberəl,https://media.merriam-webster.com/audio/prons/en/us/mp3/b/barrel01.mp3,to move very fast and often in an uncontrolled or dangerous way,The truck went <em>barreling</em> down Main Street.,She came running out of her office and went <em>barreling</em> past us down the hall.,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,homeless,46a83f6f-d7b3-4d06-90d4-ea0b82a773cd,7f3bbee1-0a25-51f3-8462-648e65c7371c,adjective,,ˈhoʊmləs,https://media.merriam-webster.com/audio/prons/en/us/mp3/h/homele01.mp3,having no place to live,<em>homeless</em> people,We volunteer at the <em>homeless</em> shelter. [=a building where homeless people can sleep and get food],,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,globe,200f90f4-f588-4471-bb5f-234041529d94,9748628e-30ad-5f70-8066-1e7b3544cc7d,noun,count,ˈgloʊb,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/globe001.mp3,an object that is shaped like a large ball with a map of the world on it,She has a <em>globe</em> in her office.,,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,globe,200f90f4-f588-4471-bb5f-234041529d94,5212e024-b195-5af7-8c5a-6b20b268fb2c,noun,,ˈgloʊb,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/globe001.mp3,the earth,satellites circling <em>the globe</em>,His fame has spread around <em>the globe</em>.,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,globe,200f90f4-f588-4471-bb5f-234041529d94,3a23241a-70f1-538d-ba60-73f288fa051f,noun,count,ˈgloʊb,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/globe001.mp3,a round object : sphere,The tree was decorated with colorful glass <em>globes</em>.,,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,uncomfortable,19376af4-053d-4bba-8db4-2b476580c3cf,eecce448-03b3-5768-b3f1-d8ebd04a6826,adjective,more ~; most ~,ˌʌnˈkʌmfɚtəbəl,https://media.merriam-webster.com/audio/prons/en/us/mp3/number/9uncom01.mp3,causing a feeling of physical discomfort,a very <em>uncomfortable</em> chair,,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,uncomfortable,19376af4-053d-4bba-8db4-2b476580c3cf,6277279f-a842-58e7-9346-6de8aff5d8e0,adjective,more ~; most ~,ˌʌnˈkʌmfɚtəbəl,https://media.merriam-webster.com/audio/prons/en/us/mp3/number/9uncom01.mp3,feeling physical discomfort,You look <em>uncomfortable</em> in that chair. Would you like to sit here instead?,,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,uncomfortable,19376af4-053d-4bba-8db4-2b476580c3cf,c65a15ec-6149-5642-86f7-85c8408426ee,adjective,more ~; most ~,ˌʌnˈkʌmfɚtəbəl,https://media.merriam-webster.com/audio/prons/en/us/mp3/number/9uncom01.mp3,causing a feeling of being embarrassed or uneasy,The silence went on so long that it became very <em>uncomfortable</em>.,We were in the <em>uncomfortable</em> position of asking for money.,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,uncomfortable,19376af4-053d-4bba-8db4-2b476580c3cf,d32653fc-1a1e-5c53-b164-d7d844f4cd4e,adjective,more ~; most ~,ˌʌnˈkʌmfɚtəbəl,https://media.merriam-webster.com/audio/prons/en/us/mp3/number/9uncom01.mp3,feeling embarrassed or uneasy,I was <em>uncomfortable</em> about talking to them.,She's <em>uncomfortable</em> being in the spotlight.,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,execute,1ad0b910-a887-4e88-96ef-b47f8c7b8f0d,c4196c21-6d39-5719-b122-2d67ca2ca47d,verb,#NAME?,ˈɛksɪˌkjuːt,https://media.merriam-webster.com/audio/prons/en/us/mp3/e/execut02.mp3,to kill (someone) especially as punishment for a crime,"He was captured, tried, and <em>executed</em> for murder.",,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,execute,1ad0b910-a887-4e88-96ef-b47f8c7b8f0d,58b54289-639e-55f9-b6d9-f9d59ed7b13e,verb,#NAME?,ˈɛksɪˌkjuːt,https://media.merriam-webster.com/audio/prons/en/us/mp3/e/execut02.mp3,to do (something that you have planned to do or been told to do) : carry out,They carefully <em>executed</em> the plan.,<em>execute</em> an order,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,execute,1ad0b910-a887-4e88-96ef-b47f8c7b8f0d,20489949-2078-5b76-89f3-b52bc6457e67,verb,#NAME?,ˈɛksɪˌkjuːt,https://media.merriam-webster.com/audio/prons/en/us/mp3/e/execut02.mp3,to do or perform (an action or movement that requires skill),The pilot <em>executed</em> an emergency landing.,The quarterback <em>executed</em> the play perfectly.,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,execute,1ad0b910-a887-4e88-96ef-b47f8c7b8f0d,c2d35e66-f43c-5d35-8867-c32a1fe34a73,verb,#NAME?,ˈɛksɪˌkjuːt,https://media.merriam-webster.com/audio/prons/en/us/mp3/e/execut02.mp3,to do what is required by (a legal document or command),<em>execute</em> a decree,<em>execute</em> the provisions of the will,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,execute,1ad0b910-a887-4e88-96ef-b47f8c7b8f0d,380cd2b0-b809-5362-ab12-1bc7526c7458,verb,#NAME?,ˈɛksɪˌkjuːt,https://media.merriam-webster.com/audio/prons/en/us/mp3/e/execut02.mp3,to make or produce (a work of art),a statue <em>executed</em> in bronze,a painting <em>executed</em> in bright colors,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,trap,6dd1f55c-fa9e-4dc5-8727-c633945ec7cf,6d544b45-86fb-51bd-a0c4-ee5c87c3a65f,noun,count,ˈtræp,https://media.merriam-webster.com/audio/prons/en/us/mp3/t/trap0001.mp3,a device that is used for catching animals,They set <em>traps</em> to catch the mice.,a bear/lobster <em>trap</em>,She has a mind like a steel <em>trap</em>. [=she remembers everything],,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,trap,6dd1f55c-fa9e-4dc5-8727-c633945ec7cf,5544951e-b6f2-5acf-9adb-f15f46a12d01,noun,count,ˈtræp,https://media.merriam-webster.com/audio/prons/en/us/mp3/t/trap0001.mp3,something that is used or done to stop or capture someone (such as a criminal),The police are laying/setting a <em>trap</em> to catch him.,The soldiers had walked/stumbled into a <em>trap</em>.,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,trap,6dd1f55c-fa9e-4dc5-8727-c633945ec7cf,160015aa-cac1-5adb-bba2-a6835e44dbd8,noun,count,ˈtræp,https://media.merriam-webster.com/audio/prons/en/us/mp3/t/trap0001.mp3,a situation in which someone is tricked into doing or saying something,Credit card companies were accused of laying/setting <em>traps</em> for consumers. [=tricking consumers],,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,trap,6dd1f55c-fa9e-4dc5-8727-c633945ec7cf,b77f720e-4314-5ee6-8a90-3746cdfffd55,noun,count,ˈtræp,https://media.merriam-webster.com/audio/prons/en/us/mp3/t/trap0001.mp3,a bad position or situation from which it is difficult to escape,a mental/theoretical <em>trap</em>,"Many new businesses fail because they try to expand too quickly, but we have so far managed to avoid that <em>trap</em>.",They tended to view marriage as a <em>trap</em>.,Don't <em>fall into the trap of</em> believing that technology can solve all our problems.,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,trap,6dd1f55c-fa9e-4dc5-8727-c633945ec7cf,6c504d7e-78b3-56e6-b155-351a37becd3c,noun,count,ˈtræp,https://media.merriam-webster.com/audio/prons/en/us/mp3/t/trap0001.mp3,mouth,Can he <em>keep his trap shut</em> about it? [=can he be trusted not to tell anyone about it?],<em>Shut your trap</em>! I've heard enough!,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
COCA-English::04-03001-04000,trap,6dd1f55c-fa9e-4dc5-8727-c633945ec7cf,0b04eeaa-2df0-561f-97a4-91f15de5b4a7,noun,count,ˈtræp,https://media.merriam-webster.com/audio/prons/en/us/mp3/t/trap0001.mp3,a bend in a pipe that contains water and that prevents gas from passing through the pipe,a plumbing <em>trap</em>,,,,,COCA-English::2026-04-04 COCA-English::04-03001-04000
